"predicts","actual"
"45.13394963292027","43.630001068115234"
"46.107347369729524","43.5"
"46.0218901104815","42.7599983215332"
"45.4452970824076","43.119998931884766"
"45.500756977495435","43.459999084472656"
"45.398743632432705","43.5099983215332"
"45.67424767299879","42.45000076293945"
"45.151830532042865","41.56999969482422"
"44.33542181203961","41.279998779296875"
"43.92604633883667","42.099998474121094"
"44.16907205069065","41.849998474121094"
"44.042137525518065","42.400001525878906"
"44.363348985383986","42.040000915527344"
"44.28794616142535","40.56999969482422"
"43.62145353297043","39.11000061035156"
"42.4706233050046","38.88999938964844"
"42.15361479495525","38.02000045776367"
"41.226756906341556","38.0099983215332"
"40.97486827506852","38.09000015258789"
"41.053916375890736","38.66999816894531"
"41.21317144913507","38.54999923706055"
"41.40140375308895","38.310001373291016"
"41.21507025753117","35.18000030517578"
"39.11475150048292","33.36000061035156"
"37.470119554940226","34.66999816894531"
"37.52089227686692","36.2400016784668"
"38.246947097059135","36.43000030517578"
"38.612356178717974","36.77000045776367"
"39.142768445570944","35.619998931884766"
"38.44320717118049","35.58000183105469"
"38.100725248780016","36.369998931884766"
"38.761597622010946","37.369998931884766"
"39.580696773967986","38.119998931884766"
"40.27500776153255","40.209999084472656"
"41.68344480880666","39.560001373291016"
"42.05057859608603","40.97999954223633"
"42.86775717680001","39.97999954223633"
"42.59031896321154","40.099998474121094"
"42.856799583362346","40.529998779296875"
"42.824669460201385","40.209999084472656"
"43.024969262787224","38.52000045776367"
"41.667117232884884","38.959999084472656"
"41.80577105113829","38.959999084472656"
"41.729320890170335","39.029998779296875"
"41.710474264714485","38.540000915527344"
"41.47744858103252","39.36000061035156"
"41.7134285711875","38.75"
"41.7555995278585","39.47999954223633"
"41.90811355926108","36.38999938964844"
"40.350013413534406","36.47999954223633"
"39.82159244717705","36.540000915527344"
"39.575068357676386","37.66999816894531"
"40.1243462924763","37.439998626708984"
"40.25629715387011","37.150001525878906"
"40.24025793567038","36.47999954223633"
"39.687677488846305","36.70000076293945"
"39.69816718107462","36.349998474121094"
"39.48176015139234","36.91999816894531"
"39.47820736662829","36.939998626708984"
"39.74211725048352","37.5099983215332"
"39.92581200084901","37.06999969482422"
"39.87726453002262","36.77000045776367"
"39.66421986019361","36.61000061035156"
"39.43055217252672","36.689998626708984"
"39.64568607566262","36.77000045776367"
"39.593583099716305","36.470001220703125"
"39.50106107627821","36.09000015258789"
"39.22234973614335","36.54999923706055"
"39.38493452497053","37.15999984741211"
"39.67735645868182","36.75"
"39.48848759145475","36.81999969482422"
"39.63337918571425","37.16999816894531"
"39.802242555885556","36.81999969482422"
"39.77849928986669","38.900001525878906"
"40.71612434700727","39.290000915527344"
"41.35394714496577","37.75"
"40.999166493684534","38.439998626708984"
"40.83433741126597","37.529998779296875"
"40.716352856900215","37.119998931884766"
"40.30340827679801","37.290000915527344"
"40.18434918186426","36.77000045776367"
"39.799682701013445","37.56999969482422"
"40.10821458217704","37.630001068115234"
"40.35028272876537","38.04999923706055"
"40.56950260641551","38.5"
"41.00374213225508","38.779998779296875"
"41.21671063211978","38.040000915527344"
"41.05166936194348","39.209999084472656"
"41.413846660830735","39.22999954223633"
"41.93389165146947","39.029998779296875"
"41.89273266718149","39.36000061035156"
"42.008380435856346","39.97999954223633"
"42.28034529343772","40.150001525878906"
"42.92566267181349","40.31999969482422"
"42.88747431613374","39.939998626708984"
"42.79166338245082","38.95000076293945"
"42.211588298865436","39.77000045776367"
"42.42962210135698","38.939998626708984"
"42.15058975922966","39.27000045776367"
"41.949860140416625","40.0099983215332"
"41.94270016377116","40.040000915527344"
"42.59858340433956","39.349998474121094"
"42.29437144829488","39.459999084472656"
"42.24805466928053","40.900001525878906"
"42.72802337726689","41.459999084472656"
"43.40237239346958","41.16999816894531"
"43.48352604973388","41.369998931884766"
"43.86257499571657","41.209999084472656"
"43.86269469137478","41.400001525878906"
"43.696339489314084","41.470001220703125"
"44.05010544785643","41.34000015258789"
"43.98234410353196","41.77000045776367"
"44.172983922429324","41.880001068115234"
"44.39156451645041","41.93000030517578"
"44.46733730880714","41.91999816894531"
"44.600836052690035","42.880001068115234"
"44.91822269220507","44.209999084472656"
"45.907023083940864","44.529998779296875"
"46.167385623743776","45.25"
"46.67921513966012","45.95000076293945"
"47.3566925651114","46.380001068115234"
"47.95123722156048","47.470001220703125"
"48.777186229593994","47.650001525878906"
"49.511557177675726","47.380001068115234"
"49.39464716387797","48.5099983215332"
"49.86913163443375","48.900001525878906"
"50.39578164912081","48.61000061035156"
"50.48772423675895","48.900001525878906"
"50.67843750526476","49.209999084472656"
"50.811359533703566","49.2400016784668"
"50.99550586314321","48.4900016784668"
"50.63815991627813","48.59000015258789"
"50.554272302366144","48.18000030517578"
"49.95710794321585","47.77000045776367"
"50.02662119671953","48.310001373291016"
"50.197407858489754","47.81999969482422"
"50.01842748484409","49.43000030517578"
"50.61876649929273","51.099998474121094"
"51.62256965364242","51.349998474121094"
"52.32724519706536","51.779998779296875"
"52.974037008321766","49.970001220703125"
"52.10819126112318","49.65999984741211"
"51.836789517206554","49.81999969482422"
"51.72501825564409","50.5"
"52.22891249349249","50.15999984741211"
"52.074458848355775","50.41999816894531"
"52.08219554044533","50.7599983215332"
"52.26473685992265","50.91999816894531"
"52.36183724228716","49.79999923706055"
"51.90027990281773","49.88999938964844"
"51.78498033969402","50.36000061035156"
"51.96717889433194","49.5099983215332"
"51.64897886841226","49.310001373291016"
