"predicts","actual"
"76.26380976494956","74.33999633789062"
"76.83168062198585","74.04000091552734"
"76.92367804286992","73.69000244140625"
"76.94494893739342","74.02999877929688"
"76.9270520837056","74.9800033569336"
"77.11997129021978","75.63999938964844"
"77.80311563748675","77.08000183105469"
"78.74848872742015","76.54000091552734"
"79.24978778032934","76.44999694824219"
"79.29907230391484","76.22000122070312"
"79.23462331153381","76.25"
"79.1854083006755","76.16999816894531"
"79.0189467075606","76.45999908447266"
"79.05532859955102","76.41000366210938"
"79.26331602646923","75.51000213623047"
"78.85535117765951","76.12000274658203"
"79.06714041604232","76.0"
"78.94880301868194","75.69999694824219"
"78.83480749320519","76.37000274658203"
"79.30324841467977","76.56999969482422"
"79.6047732367462","77.12999725341797"
"79.86047313018858","77.55000305175781"
"80.24246695468945","75.44000244140625"
"78.92669262429916","73.8499984741211"
"77.9960134554695","75.31999969482422"
"77.97693488541925","77.26000213623047"
"79.31139209802801","79.31999969482422"
"80.60131838816524","80.16000366210938"
"81.77524932513546","80.36000061035156"
"82.3334472188251","81.19000244140625"
"82.75274798930144","80.98999786376953"
"83.0671807900958","81.91999816894531"
"83.64712012600076","82.18000030517578"
"84.08452628834652","84.18000030517578"
"84.7117289316153","84.93000030517578"
"85.70326916667587","85.94999694824219"
"86.53819722735263","85.55000305175781"
"86.78403700779819","86.02999877929688"
"87.02604824111485","85.91999816894531"
"86.92078458360112","86.63999938964844"
"87.37047845726288","85.80999755859375"
"87.26799530883717","85.86000061035156"
"87.10423401781738","85.41000366210938"
"86.84366823347092","85.70999908447266"
"86.7246677916357","85.41999816894531"
"86.64940689660847","84.81999969482422"
"86.24976218653143","85.19000244140625"
"86.17311638409305","85.54000091552734"
"86.46133753959978","89.43000030517578"
"88.15323988974171","89.88999938964844"
"89.11431750888967","88.9800033569336"
"89.38694642497194","89.3499984741211"
"89.68803812927658","88.66999816894531"
"89.48911409255881","88.62000274658203"
"89.26175935041583","87.9000015258789"
"88.89212274995816","88.94999694824219"
"88.84870403112185","88.91000366210938"
"89.13470612649101","89.38999938964844"
"89.32478065832281","89.45999908447266"
"89.56672772604513","88.94000244140625"
"89.44586113484121","88.97000122070312"
"89.23789509645444","88.8499984741211"
"89.09490741660201","88.75"
"89.19832096614563","88.98999786376953"
"89.4614908041957","88.38999938964844"
"89.26383403796613","85.51000213623047"
"87.97804108153093","85.75"
"87.19732760093808","86.30999755859375"
"87.12021125080788","86.04000091552734"
"87.21587145770216","86.97000122070312"
"87.33173313254761","87.1500015258789"
"87.8327273988837","87.44000244140625"
"88.2454725844717","87.62999725341797"
"88.30036625042904","87.75"
"88.50909692881501","87.2699966430664"
"88.25927888152039","85.30999755859375"
"87.3630352483195","86.94999694824219"
"87.13814018729288","85.25"
"86.80941450035941","83.8499984741211"
"85.69459077004147","84.19999694824219"
"85.31014261155713","84.11000061035156"
"85.10925082994628","83.26000213623047"
"85.12902452726853","82.08000183105469"
"84.63196575071859","83.0199966430664"
"84.33126438711285","83.58999633789062"
"84.78733204314565","83.33000183105469"
"84.98076457441455","82.72000122070312"
"84.90711851351153","83.25"
"84.91413395182597","83.19999694824219"
"84.9485106689933","81.25"
"84.42066844855904","80.77999877929688"
"83.35961548629749","80.12000274658203"
"82.97353110515749","80.52999877929688"
"83.14510455728811","80.02999877929688"
"82.93286081261206","80.13999938964844"
"82.49533701334333","79.38999938964844"
"82.3612790453698","79.63999938964844"
"82.23903289388758","79.61000061035156"
"82.21656958873594","80.61000061035156"
"82.54613477552867","80.37999725341797"
"82.72502845254684","79.79000091552734"
"82.8091709352572","79.73999786376953"
"82.43951829340094","81.08999633789062"
"82.94284925679756","80.3499984741211"
"83.12743763031334","80.73999786376953"
"83.14554836931562","80.0199966430664"
"82.91140811557126","80.04000091552734"
"82.89157025265467","80.38999938964844"
"82.71516299241716","79.37000274658203"
"82.38674743918968","79.5"
"82.25712224435841","69.13999938964844"
"75.19946831597811","70.31999969482422"
"73.28228056411064","69.79000091552734"
"72.86910226076084","75.95999908447266"
"75.26994887422704","72.31999969482422"
"75.91936885453582","70.47000122070312"
"74.62931423320991","71.93000030517578"
"74.54993069874638","69.02999877929688"
"73.08725993438185","75.61000061035156"
"75.57934467586577","79.58999633789062"
"79.62277703309125","78.91999816894531"
"80.46491302886545","81.33000183105469"
"82.17918243576753","79.52999877929688"
"82.1194816973676","78.86000061035156"
"81.59601343161415","80.16000366210938"
"81.3449334609642","79.20999908447266"
"81.35692173283994","78.44999694824219"
"80.99695274859607","78.41000366210938"
"80.9093025467285","78.69999694824219"
"80.9812909964444","78.56999969482422"
"81.47081031565946","79.05000305175781"
"81.41355321697729","77.62999725341797"
"81.07841097060991","77.98999786376953"
"80.55521006149954","77.80000305175781"
"80.71915850216949","78.80000305175781"
"81.13224055712777","79.54000091552734"
"81.58922792001277","78.87000274658203"
"81.78375661351829","76.37999725341797"
"80.05818871487963","76.87999725341797"
"79.69192615525765","78.9000015258789"
"80.55032812919688","78.06999969482422"
"80.89638922086769","79.04000091552734"
"81.40345248300171","77.05000305175781"
"80.98687875028479","76.66999816894531"
"80.03474688441432","77.37999725341797"
"79.97328693930292","78.41999816894531"
"80.63973219064307","79.30000305175781"
"81.4134837042501","78.8499984741211"
"81.7508129279579","77.80999755859375"
"81.33891258936202","78.55999755859375"
"81.43419314982313","78.81999969482422"
"81.66858471881199","78.3499984741211"
"81.70283845192348","79.33999633789062"
