"predicts","actual"
"91.43683602529924","97.88999938964844"
"91.32918950221676","100.19999694824219"
"92.86988267186483","102.80999755859375"
"95.12604301022961","103.30000305175781"
"96.10889454087804","102.56999969482422"
"96.52229411799608","101.51000213623047"
"95.89150395697342","101.25"
"96.14412431206867","99.58999633789062"
"95.28934814037551","100.73999786376953"
"95.84713069380501","99.88999938964844"
"95.85334945006132","97.86000061035156"
"94.92096438200105","97.08999633789062"
"94.17019358513105","93.75"
"92.11908233220977","93.8499984741211"
"92.45528661195164","94.12000274658203"
"92.05637777090821","94.29000091552734"
"92.13519792146302","95.44000244140625"
"92.27097656162414","94.44999694824219"
"92.41534476654304","93.80000305175781"
"92.22607152832455","90.98999786376953"
"90.74733696465513","90.01000213623047"
"89.80025436102478","91.66000366210938"
"89.5849022292897","88.44000244140625"
"88.11198759427819","85.33000183105469"
"86.3731731222845","87.97000122070312"
"87.2805502227868","91.05999755859375"
"88.8544273257597","91.4800033569336"
"89.34701633824588","96.66999816894531"
"92.63144285360104","97.91000366210938"
"93.52508994474415","94.5999984741211"
"92.5320904674257","95.0999984741211"
"92.41773773213336","97.05999755859375"
"93.47313157151017","94.66999816894531"
"92.70969430554334","95.97000122070312"
"92.93846624739443","96.43000030517578"
"93.18503771724751","98.0199966430664"
"94.20096239577678","98.38999938964844"
"94.64196231984229","98.80999755859375"
"94.98437797014418","85.83999633789062"
"86.41794521305128","87.91000366210938"
"87.58679073277595","85.98999786376953"
"86.31221897099806","85.88999938964844"
"85.82651342743216","87.66000366210938"
"86.10836636834973","91.41000366210938"
"89.14385060535031","92.04000091552734"
"89.2368882212179","91.6500015258789"
"89.6212103121352","91.25"
"89.42918220920934","94.37000274658203"
"90.61155832449401","93.55999755859375"
"90.98406330138513","93.0999984741211"
"91.18306350158646","93.44000244140625"
"91.04759506066853","97.02999877929688"
"92.80456357408498","95.11000061035156"
"92.51008847824816","93.98999786376953"
"92.26963975059992","93.93000030517578"
"91.91166243826478","95.88999938964844"
"92.78734013039178","96.58999633789062"
"93.1992551825603","95.30999755859375"
"93.17927687415973","95.12000274658203"
"92.73345409043228","96.37000274658203"
"93.23597686439673","96.16000366210938"
"93.37126804860426","95.87000274658203"
"93.38568492771624","95.26000213623047"
"93.04448053160205","95.94000244140625"
"93.35099431235305","95.18000030517578"
"93.0746067866726","97.31999969482422"
"94.09119617786585","97.58000183105469"
"94.31316589345562","97.30000305175781"
"94.39561980657348","97.44999694824219"
"94.69783511209747","97.44999694824219"
"94.48222448099305","97.37999725341797"
"94.54953771676483","97.37999725341797"
"94.59272188283435","100.08999633789062"
"95.6067410517269","99.1500015258789"
"95.78684864087883","99.66000366210938"
"96.00060546222038","96.5"
"94.82777166651186","99.05000305175781"
"94.98074420758113","96.08999633789062"
"94.03754648018688","97.01000213623047"
"94.6052110952208","97.33999633789062"
"94.41319776368746","99.4800033569336"
"95.17200419809528","98.05999755859375"
"95.3797933768536","98.25"
"95.25857932972978","94.87999725341797"
"93.26868072746426","95.83000183105469"
"93.36655597438632","95.94000244140625"
"93.52735735349792","94.55999755859375"
"92.6549589105132","97.06999969482422"
"93.6230759771102","97.4800033569336"
"93.99538154020212","96.66999816894531"
"94.16723192092823","98.55000305175781"
"94.79898960816179","102.62999725341797"
"96.59450407039247","102.33999633789062"
"97.97006045722057","106.27999877929688"
"99.7051968524736","105.06999969482422"
"99.60107330651019","104.81999969482422"
"99.68385219026376","103.33000183105469"
"98.88012595116383","100.58999633789062"
"97.47674026080402","99.5"
"96.90385395850977","100.2300033569336"
"96.08899747513641","101.47000122070312"
"97.24952670086513","99.80000305175781"
"96.18031422377392","118.79000091552734"
"108.14987640661523","121.87000274658203"
"109.14450073711227","123.3499984741211"
"111.42874887837807","127.5"
"112.99364497469107","127.33000183105469"
"114.4314923238298","126.51000213623047"
"114.11096787726147","126.97000122070312"
"114.36342574703885","126.47000122070312"
"114.33618729920845","126.56999969482422"
"114.44836125410221","124.87000274658203"
"113.69299655415453","123.30000305175781"
"112.76366916434854","122.33999633789062"
"112.1830057238858","122.13999938964844"
"111.9836066960861","122.02999877929688"
"111.8171331022419","124.58000183105469"
"113.12251060314685","124.33999633789062"
"113.05643816434782","122.19000244140625"
"111.88221585774124","115.41999816894531"
"109.41304465335783","114.77999877929688"
"107.76844950863433","113.37999725341797"
"106.61131770318815","113.58999633789062"
"106.91754344178477","115.19000244140625"
"106.6126471285161","115.02999877929688"
"107.08915009453409","115.20999908447266"
"107.06436369786412","117.95999908447266"
"108.47942617402107","118.04000091552734"
"108.89868260827836","117.69000244140625"
"108.91165189092213","117.41000366210938"
"108.77856902989824","116.93000030517578"
"108.28044813090855","117.51000213623047"
"108.9135500148626","117.0"
"109.0093720382226","117.22000122070312"
"108.40574646806768","120.80999755859375"
"109.85253050968873","119.16000366210938"
"109.99497843357838","124.56999969482422"
"111.85875888639922","125.38999938964844"
"113.12785784724372","123.23999786376953"
"112.85053233813744","122.87999725341797"
"112.4382923153332","122.83000183105469"
"112.35494473296711","123.77999877929688"
"112.77276095645246","123.44000244140625"
"112.55778549522695","125.0"
"113.40965170259115","124.22000122070312"
"113.59160571580968","125.44999694824219"
"113.54264593525984","125.12000274658203"
"113.83336171169707","126.5"
"114.34467346421852","125.58000183105469"
"114.31679246081293","125.58999633789062"
"114.0878506479477","128.35000610351562"
"115.13438903750112","125.88999938964844"
"114.93430313994864","125.33000183105469"
