"predicts","actual"
"13.219608172688247","13.289999961853027"
"13.361057344019056","13.520000457763672"
"13.586200716596663","13.460000038146973"
"13.550968731749595","13.449999809265137"
"13.561153933353543","13.489999771118164"
"13.584041074992776","13.109999656677246"
"13.133794922392905","13.210000038146973"
"13.367290948604943","13.039999961853027"
"13.041412149408757","13.180000305175781"
"13.257999317277314","13.380000114440918"
"13.466892136865496","13.359999656677246"
"13.435048747942805","13.260000228881836"
"13.273046801054","13.100000381469727"
"13.116413072534979","12.979999542236328"
"13.01162662655264","12.84000015258789"
"12.872653012799919","13.010000228881836"
"13.141835778138459","13.119999885559082"
"13.169492250881671","13.260000228881836"
"13.378540381116391","13.420000076293945"
"13.569334215702236","13.220000267028809"
"13.283083751586258","13.180000305175781"
"13.300346765267669","13.399999618530273"
"13.525792522967695","12.520000457763672"
"12.483377466624797","12.15999984741211"
"12.159139430281579","12.390000343322754"
"12.477040321607888","12.550000190734863"
"12.636106661958038","12.569999694824219"
"12.598254398248613","12.720000267028809"
"12.881595140933692","12.399999618530273"
"12.454613817227125","12.569999694824219"
"12.626903329555095","12.75"
"12.860203452565253","13.09000015258789"
"13.224127477183224","13.270000457763672"
"13.381242433387339","13.449999809265137"
"13.58711316664505","13.479999542236328"
"13.539100409843623","13.59000015258789"
"13.747796737932028","13.569999694824219"
"13.688437479465067","13.649999618530273"
"13.744248124977887","13.649999618530273"
"13.764031406878054","13.739999771118164"
"13.851240099800588","13.920000076293945"
"14.087366405939342","13.84000015258789"
"13.910084009304047","13.829999923706055"
"13.94774272300321","13.859999656677246"
"13.934268936118483","13.84000015258789"
"13.923088334461749","12.710000038146973"
"12.56027800368154","12.65999984741211"
"12.658267843984305","12.479999542236328"
"12.379568771758139","11.9399995803833"
"11.836957495111227","12.130000114440918"
"12.150119058526634","12.079999923706055"
"12.076465337599515","12.1899995803833"
"12.213752889560698","12.180000305175781"
"12.2160313673411","12.3100004196167"
"12.345328657176434","12.25"
"12.273028609725356","12.3100004196167"
"12.366653279583872","12.329999923706055"
"12.402188237851263","12.430000305175781"
"12.539366954700292","12.34000015258789"
"12.472163920285464","12.390000343322754"
"12.519268933421731","12.329999923706055"
"12.477703333345175","12.390000343322754"
"12.545544082687437","12.359999656677246"
"12.508228346666037","12.420000076293945"
"12.576589151355028","12.300000190734863"
"12.444748061384797","12.470000267028809"
"12.638758708907186","12.380000114440918"
"12.531491998963535","12.470000267028809"
"12.624560727303207","12.550000190734863"
"12.668497756228923","12.600000381469727"
"12.702286646318615","12.4399995803833"
"12.528216356236637","12.5"
"12.659759179169773","12.670000076293945"
"12.7802914185403","12.699999809265137"
"12.806223590128242","12.729999542236328"
"12.808805041328966","12.380000114440918"
"12.442906688946724","12.699999809265137"
"12.841217314324378","12.380000114440918"
"12.463411812374533","12.140000343322754"
"12.222710313439965","12.109999656677246"
"12.162976309208453","12.109999656677246"
"12.111793215004862","12.109999656677246"
"12.188892596753002","12.0"
"12.090798627721309","12.09000015258789"
"12.176624232272625","12.180000305175781"
"12.301572824005008","12.170000076293945"
"12.255114350264728","12.010000228881836"
"12.070197023437322","11.979999542236328"
"12.093820714051784","12.09000015258789"
"12.216660846097886","11.970000267028809"
"12.093664815107346","12.069999694824219"
"12.25008440318948","12.100000381469727"
"12.248438933953285","12.199999809265137"
"12.351311646855414","12.479999542236328"
"12.674587227828443","12.390000343322754"
"12.516003880057097","12.289999961853027"
"12.387747877511025","12.119999885559082"
"12.256856300357104","11.989999771118164"
"12.130749350052655","11.960000038146973"
"12.106397346633614","11.90999984741211"
"11.970278154308856","11.90999984741211"
"12.042974126249016","11.880000114440918"
"12.028896157417357","11.890000343322754"
"11.984776756141542","12.010000228881836"
"12.162818645370304","11.970000267028809"
"12.063653974154175","12.020000457763672"
"12.124701059306384","12.1899995803833"
"12.341653560173034","11.850000381469727"
"11.916471545604438","11.880000114440918"
"12.027081258384943","11.739999771118164"
"11.816511789771676","11.720000267028809"
"11.829832325052529","11.739999771118164"
"11.877920089836657","11.609999656677246"
"11.708725024481296","11.399999618530273"
"11.540954816648304","11.350000381469727"
"11.488377456413328","11.34000015258789"
"11.499228611244082","11.579999923706055"
"11.724146077426731","11.479999542236328"
"11.588971691535056","11.579999923706055"
"11.70319796567756","11.9399995803833"
"12.102441043232322","12.279999732971191"
"12.41239638307345","12.0600004196167"
"12.189603260620475","12.039999961853027"
"12.140545686742366","12.0"
"12.032351819302738","11.869999885559082"
"11.879512612261534","11.760000228881836"
"11.809925206443667","11.789999961853027"
"11.909715238331259","11.890000343322754"
"12.000159569723248","11.899999618530273"
"12.028293152066231","12.039999961853027"
"12.185851096591712","11.920000076293945"
"12.044926098692954","11.920000076293945"
"12.07786783980155","11.960000038146973"
"12.165420098699748","12.430000305175781"
"12.758320845034778","12.239999771118164"
"12.410136730825961","12.4399995803833"
"12.644424017718256","12.5600004196167"
"12.68615728269732","13.0600004196167"
"13.203703538866103","13.029999732971191"
"13.155674898021282","13.170000076293945"
"13.246353960276782","12.819999694824219"
"12.852427919174195","12.770000457763672"
"12.855082319314956","12.529999732971191"
"12.584477049645663","12.579999923706055"
"12.68217627078408","12.630000114440918"
"12.714507358668804","12.65999984741211"
"12.779909613200903","12.779999732971191"
"12.887503416778923","12.640000343322754"
"12.715738666180908","12.399999618530273"
"12.475326609814882","12.460000038146973"
"12.564417856028737","12.390000343322754"
"12.4841763751778","12.25"
"12.359622531338692","12.229999542236328"
