"date","symbol","close"
"2012-10-10","GOOG","370.890437088"
"2012-10-11","GOOG","374.337525554"
"2012-10-12","GOOG","370.985102758"
"2012-10-15","GOOG","369.107139326"
"2012-10-16","GOOG","370.960200099"
"2012-10-17","GOOG","376.335056816"
"2012-10-18","GOOG","346.202955828"
"2012-10-19","GOOG","339.622591649"
"2012-10-22","GOOG","338.068420065"
"2012-10-23","GOOG","338.905274828"
"2012-10-24","GOOG","337.385985"
"2012-10-25","GOOG","337.615111178"
"2012-10-26","GOOG","336.314999317"
"2012-10-31","GOOG","338.88037217"
"2012-11-01","GOOG","342.511756848"
"2012-11-02","GOOG","342.676155143"
"2012-11-05","GOOG","340.205417574"
"2012-11-06","GOOG","339.58774028"
"2012-11-07","GOOG","332.314961939"
"2012-11-08","GOOG","324.927650894"
"2012-11-09","GOOG","330.277604953"
"2012-11-12","GOOG","331.707264239"
"2012-11-13","GOOG","328.295027142"
"2012-11-14","GOOG","325.057167435"
"2012-11-15","GOOG","322.422031073"
"2012-11-16","GOOG","322.382174963"
"2012-11-19","GOOG","332.857931755"
"2012-11-20","GOOG","333.734642129"
"2012-11-21","GOOG","331.692310788"
"2012-11-23","GOOG","332.738393812"
"2012-11-26","GOOG","329.341110166"
"2012-11-27","GOOG","334.103264442"
"2012-11-28","GOOG","340.559085938"
"2012-11-29","GOOG","344.6537586"
"2012-11-30","GOOG","347.881639211"
"2012-12-03","GOOG","346.327467628"
"2012-12-04","GOOG","344.225352372"
"2012-12-05","GOOG","342.626350324"
"2012-12-06","GOOG","344.275157191"
"2012-12-07","GOOG","340.828068725"
"2012-12-10","GOOG","341.430822456"
"2012-12-11","GOOG","347.139419732"
"2012-12-12","GOOG","347.478165529"
"2012-12-13","GOOG","350.038564027"
"2012-12-14","GOOG","349.669941714"
"2012-12-17","GOOG","359.04483581"
"2012-12-18","GOOG","359.189275414"
"2012-12-19","GOOG","358.711094753"
"2012-12-20","GOOG","359.831885255"
"2012-12-21","GOOG","356.479432073"
"2012-12-24","GOOG","353.425868578"
"2012-12-26","GOOG","353.112055825"
"2012-12-27","GOOG","351.82686653"
"2012-12-28","GOOG","348.698596056"
"2012-12-31","GOOG","352.369836346"
"2013-01-02","GOOG","360.275215046"
"2013-01-03","GOOG","360.484443805"
"2013-01-04","GOOG","367.607746916"
"2013-01-07","GOOG","366.003771012"
"2013-01-08","GOOG","365.281448952"
"2013-01-09","GOOG","367.682454395"
"2013-01-10","GOOG","369.356193808"
"2013-01-11","GOOG","368.613974329"
"2013-01-14","GOOG","360.275215046"
"2013-01-15","GOOG","361.112099697"
"2013-01-16","GOOG","356.260254604"
"2013-01-17","GOOG","354.332486352"
"2013-01-18","GOOG","350.940207446"
"2013-01-22","GOOG","350.123250601"
"2013-01-23","GOOG","369.366172904"
"2013-01-24","GOOG","375.697452215"
"2013-01-25","GOOG","375.428439042"
"2013-01-28","GOOG","373.963928388"
"2013-01-29","GOOG","375.433444282"
"2013-01-30","GOOG","375.508151261"
"2013-01-31","GOOG","376.434666455"
"2013-02-01","GOOG","386.352530366"
"2013-02-04","GOOG","378.093452418"
"2013-02-05","GOOG","381.440931246"
"2013-02-06","GOOG","383.647660881"
"2013-02-07","GOOG","385.530598668"
"2013-02-08","GOOG","391.219298524"
"2013-02-11","GOOG","389.749783129"
"2013-02-12","GOOG","388.893001058"
"2013-02-13","GOOG","389.968961096"
"2013-02-14","GOOG","392.439729549"
"2013-02-15","GOOG","394.965246293"
"2013-02-19","GOOG","401.91920714"
"2013-02-20","GOOG","394.751043178"
"2013-02-21","GOOG","396.280312103"
"2013-02-22","GOOG","398.362529939"
"2013-02-25","GOOG","393.909214061"
"2013-02-26","GOOG","393.590396567"
"2013-02-27","GOOG","398.397381308"
"2013-02-28","GOOG","399.104749419"
"2013-03-01","GOOG","401.590440937"
"2013-03-04","GOOG","409.216857754"
"2013-03-05","GOOG","417.734938895"
"2013-03-06","GOOG","414.138405584"
"2013-03-07","GOOG","414.74613367"
"2013-03-08","GOOG","414.208168596"
"2013-03-11","GOOG","415.852001108"
"2013-03-12","GOOG","412.260442152"
"2013-03-13","GOOG","411.114748992"
"2013-03-14","GOOG","409.23678556"
"2013-03-15","GOOG","405.63030354"
"2013-03-18","GOOG","402.387439092"
"2013-03-19","GOOG","404.145865079"
"2013-03-20","GOOG","405.834527558"
"2013-03-21","GOOG","404.11595768"
"2013-03-22","GOOG","403.642751373"
"2013-03-25","GOOG","403.30897993"
"2013-03-26","GOOG","404.69380925"
"2013-03-27","GOOG","399.832014949"
"2013-03-28","GOOG","395.612830488"
"2013-04-01","GOOG","399.099775064"
"2013-04-02","GOOG","405.002647648"
"2013-04-03","GOOG","401.595415291"
"2013-04-04","GOOG","396.051185924"
"2013-04-05","GOOG","390.063626766"
"2013-04-08","GOOG","385.9789332"
"2013-04-09","GOOG","387.373680345"
"2013-04-10","GOOG","393.615298727"
"2013-04-11","GOOG","393.719913605"
"2013-04-12","GOOG","393.550540457"
"2013-04-15","GOOG","389.505703499"
"2013-04-16","GOOG","395.204352065"
"2013-04-17","GOOG","389.819546638"
"2013-04-18","GOOG","381.52561782"
"2013-04-19","GOOG","398.442211772"
"2013-04-22","GOOG","398.561779603"
"2013-04-23","GOOG","402.44224915"
"2013-04-24","GOOG","405.206871666"
"2013-04-25","GOOG","403.039997642"
"2013-04-26","GOOG","399.214338153"
"2013-04-29","GOOG","408.001401582"
"2013-04-30","GOOG","410.746126679"
"2013-05-01","GOOG","408.683867034"
"2013-05-02","GOOG","413.256720357"
"2013-05-03","GOOG","421.281667386"
"2013-05-06","GOOG","429.167117782"
"2013-05-07","GOOG","427.015166822"
"2013-05-08","GOOG","435.18458434"
"2013-05-09","GOOG","434.113567773"
"2013-05-10","GOOG","438.472248368"
"2013-05-13","GOOG","437.127306042"
"2013-05-14","GOOG","441.894434673"
"2013-05-15","GOOG","456.235706565"
"2013-05-16","GOOG","450.248147407"
"2013-05-17","GOOG","452.893232479"
"2013-05-20","GOOG","452.56944063"
"2013-05-21","GOOG","451.792339396"
"2013-05-22","GOOG","443.050106432"
"2013-05-23","GOOG","439.747488455"
"2013-05-24","GOOG","435.030134256"
"2013-05-28","GOOG","438.990315525"
"2013-05-29","GOOG","432.534494029"
"2013-05-30","GOOG","433.754924556"
"2013-05-31","GOOG","433.984081619"
"2013-06-03","GOOG","432.195779115"
"2013-06-04","GOOG","427.946687255"
"2013-06-05","GOOG","428.245576943"
"2013-06-06","GOOG","430.706335416"
"2013-06-07","GOOG","438.223193885"
"2013-06-10","GOOG","443.448605759"
"2013-06-11","GOOG","438.263049995"
"2013-06-12","GOOG","434.362652641"
"2013-06-13","GOOG","436.863267224"
"2013-06-14","GOOG","435.886947211"
"2013-06-17","GOOG","441.471032688"
"2013-06-18","GOOG","448.629187168"
"2013-06-19","GOOG","448.659094567"
"2013-06-20","GOOG","440.718834113"
"2013-06-21","GOOG","438.820942875"
"2013-06-24","GOOG","433.271739153"
"2013-06-25","GOOG","431.483436152"
"2013-06-26","GOOG","435.194533049"
"2013-06-27","GOOG","436.898148979"
"2013-06-28","GOOG","438.541980993"
"2013-07-01","GOOG","442.282984792"
"2013-07-02","GOOG","439.50838318"
"2013-07-03","GOOG","441.560693617"
"2013-07-05","GOOG","445.077514708"
"2013-07-08","GOOG","450.855845107"
"2013-07-09","GOOG","450.930582971"
"2013-07-10","GOOG","451.304179639"
"2013-07-11","GOOG","458.40258059"
"2013-07-12","GOOG","459.777430315"
"2013-07-15","GOOG","460.619289819"
"2013-07-16","GOOG","458.088767837"
"2013-07-17","GOOG","457.560751472"
"2013-07-18","GOOG","453.640426313"
"2013-07-19","GOOG","446.626711936"
"2013-07-22","GOOG","453.650375023"
"2013-07-23","GOOG","450.213265653"
"2013-07-24","GOOG","449.76493112"
"2013-07-25","GOOG","442.193324361"
"2013-07-26","GOOG","441.022698156"
"2013-07-29","GOOG","439.488454876"
"2013-07-30","GOOG","443.797300266"
"2013-07-31","GOOG","442.218226522"
"2013-08-01","GOOG","450.42249491"
"2013-08-02","GOOG","451.593090231"
"2013-08-05","GOOG","450.811014643"
"2013-08-06","GOOG","446.611757987"
"2013-08-07","GOOG","443.662808873"
"2013-08-08","GOOG","444.66406193"
"2013-08-09","GOOG","443.543241042"
"2013-08-12","GOOG","441.102410375"
"2013-08-13","GOOG","438.980336429"
"2013-08-14","GOOG","433.281687863"
"2013-08-15","GOOG","428.225648639"
"2013-08-16","GOOG","426.855773268"
"2013-08-19","GOOG","431.209449122"
"2013-08-20","GOOG","431.094886033"
"2013-08-21","GOOG","433.04258209"
"2013-08-22","GOOG","435.224409565"
"2013-08-23","GOOG","433.480967912"
"2013-08-26","GOOG","431.578071435"
"2013-08-27","GOOG","423.488397021"
"2013-08-28","GOOG","422.691367982"
"2013-08-29","GOOG","426.118528642"
"2013-08-30","GOOG","421.869467168"
"2013-09-03","GOOG","428.584291856"
"2013-09-04","GOOG","434.188305637"
"2013-09-05","GOOG","438.138507809"
"2013-09-06","GOOG","438.148456519"
"2013-09-09","GOOG","442.367671366"
"2013-09-10","GOOG","442.676509764"
"2013-09-11","GOOG","446.422457532"
"2013-09-12","GOOG","444.863311594"
"2013-09-13","GOOG","442.875759427"
"2013-09-16","GOOG","442.223200877"
"2013-09-17","GOOG","441.401269677"
"2013-09-18","GOOG","449.974160378"
"2013-09-19","GOOG","447.518375761"
"2013-09-20","GOOG","449.869545998"
"2013-09-23","GOOG","441.595544985"
"2013-09-24","GOOG","441.764917635"
"2013-09-25","GOOG","436.977861198"
"2013-09-26","GOOG","437.446093149"
"2013-09-27","GOOG","436.559434065"
"2013-09-30","GOOG","436.320328292"
"2013-10-01","GOOG","441.844629854"
"2013-10-02","GOOG","442.337763966"
"2013-10-03","GOOG","436.409989221"
"2013-10-04","GOOG","434.546948854"
"2013-10-07","GOOG","431.254309973"
"2013-10-08","GOOG","425.241818268"
"2013-10-09","GOOG","426.332731756"
"2013-10-10","GOOG","432.499643158"
"2013-10-11","GOOG","434.367626996"
"2013-10-14","GOOG","436.419937931"
"2013-10-15","GOOG","439.358938336"
"2013-10-16","GOOG","447.339024016"
"2013-10-17","GOOG","442.736263293"
"2013-10-18","GOOG","503.817422612"
"2013-10-21","GOOG","499.777560009"
"2013-10-22","GOOG","501.620672073"
"2013-10-23","GOOG","513.780116988"
"2013-10-24","GOOG","510.861044389"
"2013-10-25","GOOG","505.705365638"
"2013-10-28","GOOG","505.605725116"
"2013-10-29","GOOG","516.186065901"
"2013-10-30","GOOG","513.286951991"
"2013-10-31","GOOG","513.366663712"
"2013-11-01","GOOG","511.603263868"
"2013-11-04","GOOG","511.140006271"
"2013-11-05","GOOG","508.853564417"
"2013-11-06","GOOG","509.466266857"
"2013-11-07","GOOG","502.093878379"
"2013-11-08","GOOG","506.118818416"
"2013-11-11","GOOG","503.408974576"
"2013-11-12","GOOG","504.001749211"
"2013-11-13","GOOG","514.308132855"
"2013-11-14","GOOG","515.682952195"
"2013-11-15","GOOG","514.851102671"
"2013-11-18","GOOG","513.849819227"
"2013-11-19","GOOG","510.686697384"
"2013-11-20","GOOG","509.24708889"
"2013-11-21","GOOG","515.105131508"
"2013-11-22","GOOG","514.019191877"
"2013-11-25","GOOG","521.01303922"
"2013-11-26","GOOG","527.229725055"
"2013-11-27","GOOG","529.57097647"
"2013-11-29","GOOG","527.817494451"
"2013-12-02","GOOG","525.27207979"
"2013-12-03","GOOG","524.664351704"
"2013-12-04","GOOG","527.115161468"
"2013-12-05","GOOG","526.696703949"
"2013-12-06","GOOG","532.938352717"
"2013-12-09","GOOG","537.057927539"
"2013-12-10","GOOG","540.305735956"
"2013-12-11","GOOG","536.63446528"
"2013-12-12","GOOG","532.983152795"
"2013-12-13","GOOG","528.415273827"
"2013-12-16","GOOG","534.487549946"
"2013-12-17","GOOG","532.933347976"
"2013-12-18","GOOG","540.350536034"
"2013-12-19","GOOG","541.08283719"
"2013-12-20","GOOG","548.25594512"
"2013-12-23","GOOG","555.46890916"
"2013-12-24","GOOG","553.845004952"
"2013-12-26","GOOG","556.644509223"
"2013-12-27","GOOG","557.11277156"
"2013-12-30","GOOG","552.65945618"
"2013-12-31","GOOG","558.263469462"
"2014-01-02","GOOG","554.482640438"
"2014-01-03","GOOG","550.437772595"
"2014-01-06","GOOG","556.574806984"
"2014-01-07","GOOG","567.304561729"
"2014-01-08","GOOG","568.485166532"
"2014-01-09","GOOG","563.01066979"
"2014-01-10","GOOG","562.980762888"
"2014-01-13","GOOG","559.394208674"
"2014-01-14","GOOG","572.554937033"
"2014-01-15","GOOG","572.166386416"
"2014-01-16","GOOG","575.95215941"
"2014-01-17","GOOG","573.11780377"
"2014-01-21","GOOG","579.678240144"
"2014-01-22","GOOG","580.33577305"
"2014-01-23","GOOG","577.884963286"
"2014-01-24","GOOG","559.817610161"
"2014-01-27","GOOG","548.559778279"
"2014-01-28","GOOG","559.409162125"
"2014-01-29","GOOG","551.394195189"
"2014-01-30","GOOG","565.576043141"
"2014-01-31","GOOG","588.280976975"
"2014-02-03","GOOG","564.599723128"
"2014-02-04","GOOG","566.955867221"
"2014-02-05","GOOG","569.466491784"
"2014-02-06","GOOG","577.815199777"
"2014-02-07","GOOG","586.522550987"
"2014-02-10","GOOG","584.275965242"
"2014-02-11","GOOG","592.868814633"
"2014-02-12","GOOG","591.130286065"
"2014-02-13","GOOG","597.71068063"
"2014-02-14","GOOG","599.155262981"
"2014-02-18","GOOG","603.180172632"
"2014-02-19","GOOG","598.926136802"
"2014-02-20","GOOG","599.807791145"
"2014-02-21","GOOG","599.648427978"
"2014-02-24","GOOG","603.992124736"
"2014-02-25","GOOG","607.723148941"
"2014-02-26","GOOG","607.807805129"
"2014-02-27","GOOG","607.329654854"
"2014-02-28","GOOG","605.556274917"
"2014-03-03","GOOG","599.100453421"
"2014-03-04","GOOG","605.187622218"
"2014-03-05","GOOG","606.856387277"
"2014-03-06","GOOG","607.528873633"
"2014-03-07","GOOG","605.127868689"
"2014-03-10","GOOG","603.5238619"
"2014-03-11","GOOG","597.755480709"
"2014-03-12","GOOG","601.396843985"
"2014-03-13","GOOG","592.310891366"
"2014-03-14","GOOG","584.211267744"
"2014-03-17","GOOG","593.825236728"
"2014-03-18","GOOG","603.369442701"
"2014-03-19","GOOG","597.386888782"
"2014-03-20","GOOG","596.345749228"
"2014-03-21","GOOG","589.312106548"
"2014-03-24","GOOG","576.803967623"
"2014-03-25","GOOG","577.197522981"
"2014-03-26","GOOG","563.872426713"
"2014-03-27","GOOG","556.933490103"
"2014-03-28","GOOG","558.459314951"
"2014-03-31","GOOG","555.447521829"
"2014-04-01","GOOG","565.609676633"
"2014-04-02","GOOG","565.450130666"
"2014-04-03","GOOG","568.182625601"
"2014-04-04","GOOG","541.65534525"
"2014-04-07","GOOG","536.679003795"
"2014-04-08","GOOG","553.383181475"
"2014-04-09","GOOG","562.597944344"
"2014-04-10","GOOG","539.471314506"
"2014-04-11","GOOG","529.149611741"
"2014-04-14","GOOG","531.064354814"
"2014-04-15","GOOG","534.973673779"
"2014-04-16","GOOG","555.018686197"
"2014-04-17","GOOG","534.634560813"
"2014-04-21","GOOG","527.175054887"
"2014-04-22","GOOG","533.348117743"
"2014-04-23","GOOG","525.499631761"
"2014-04-24","GOOG","523.724477447"
"2014-04-25","GOOG","514.769053563"
"2014-04-28","GOOG","515.736404701"
"2014-04-29","GOOG","526.257569842"
"2014-04-30","GOOG","525.220395404"
"2014-05-01","GOOG","529.897601136"
"2014-05-02","GOOG","526.486941103"
"2014-05-05","GOOG","526.367250713"
"2014-05-06","GOOG","513.731879126"
"2014-05-07","GOOG","508.566052902"
"2014-05-08","GOOG","509.603197421"
"2014-05-09","GOOG","517.312094644"
"2014-05-12","GOOG","528.471508474"
"2014-05-13","GOOG","531.63283904"
"2014-05-14","GOOG","525.210446719"
"2014-05-15","GOOG","518.558621305"
"2014-05-16","GOOG","519.206879512"
"2014-05-19","GOOG","527.414374834"
"2014-05-20","GOOG","528.321910196"
"2014-05-21","GOOG","537.466849764"
"2014-05-22","GOOG","543.570087325"
"2014-05-23","GOOG","551.189202046"
"2014-05-27","GOOG","564.403006546"
"2014-05-28","GOOG","560.144686763"
"2014-05-29","GOOG","558.549037617"
"2014-05-30","GOOG","558.359582766"
"2014-06-02","GOOG","552.415830338"
"2014-06-03","GOOG","543.450396935"
"2014-06-04","GOOG","543.171159581"
"2014-06-05","GOOG","552.385923447"
"2014-06-06","GOOG","554.809274138"
"2014-06-09","GOOG","560.583470083"
"2014-06-10","GOOG","559.017727828"
"2014-06-11","GOOG","557.312397812"
"2014-06-12","GOOG","549.842882366"
"2014-06-13","GOOG","550.251758796"
"2014-06-16","GOOG","542.792251873"
"2014-06-17","GOOG","541.525706174"
"2014-06-18","GOOG","551.857356627"
"2014-06-19","GOOG","553.383181475"
"2014-06-20","GOOG","554.839181029"
"2014-06-23","GOOG","563.405748517"
"2014-06-24","GOOG","563.076645071"
"2014-06-25","GOOG","577.068286021"
"2014-06-26","GOOG","574.425512755"
"2014-06-27","GOOG","575.662151563"
"2014-06-30","GOOG","573.707492081"
"2014-07-01","GOOG","581.077276338"
"2014-07-02","GOOG","580.743229464"
"2014-07-03","GOOG","583.131668006"
"2014-07-07","GOOG","580.658451222"
"2014-07-08","GOOG","569.528945281"
"2014-07-09","GOOG","574.505285738"
"2014-07-10","GOOG","569.538893967"
"2014-07-11","GOOG","577.596852841"
"2014-07-14","GOOG","583.271255767"
"2014-07-15","GOOG","583.181534098"
"2014-07-16","GOOG","581.067327652"
"2014-07-17","GOOG","572.161709028"
"2014-07-18","GOOG","593.453369773"
"2014-07-21","GOOG","587.858678997"
"2014-07-22","GOOG","593.114317641"
"2014-07-23","GOOG","594.350895616"
"2014-07-24","GOOG","591.728081552"
"2014-07-25","GOOG","587.409946991"
"2014-07-28","GOOG","588.985636934"
"2014-07-29","GOOG","584.009235644"
"2014-07-30","GOOG","585.814296848"
"2014-07-31","GOOG","570.037553896"
"2014-08-01","GOOG","564.522636103"
"2014-08-04","GOOG","571.583336948"
"2014-08-05","GOOG","563.525378075"
"2014-08-06","GOOG","564.825859602"
"2014-08-07","GOOG","561.820048058"
"2014-08-08","GOOG","567.215275461"
"2014-08-11","GOOG","566.327698304"
"2014-08-12","GOOG","561.191809886"
"2014-08-13","GOOG","573.208832151"
"2014-08-14","GOOG","573.079193075"
"2014-08-15","GOOG","571.912440395"
"2014-08-18","GOOG","580.568667723"
"2014-08-19","GOOG","585.255823138"
"2014-08-20","GOOG","582.892287225"
"2014-08-21","GOOG","581.77539964"
"2014-08-22","GOOG","580.967595467"
"2014-08-25","GOOG","578.614069073"
"2014-08-26","GOOG","576.280441049"
"2014-08-27","GOOG","569.439161781"
"2014-08-28","GOOG","567.644110096"
"2014-08-29","GOOG","570.037553896"
"2014-09-02","GOOG","575.751874229"
"2014-09-03","GOOG","576.360214032"
"2014-09-04","GOOG","580.389162554"
"2014-09-05","GOOG","584.477987685"
"2014-09-08","GOOG","588.108008463"
"2014-09-09","GOOG","579.421812414"
"2014-09-10","GOOG","581.506110972"
"2014-09-11","GOOG","579.760925379"
"2014-09-12","GOOG","574.046544213"
"2014-09-15","GOOG","571.533470856"
"2014-09-16","GOOG","578.364739607"
"2014-09-17","GOOG","583.171524579"
"2014-09-18","GOOG","587.659276457"
"2014-09-19","GOOG","594.450627801"
"2014-09-22","GOOG","585.764431753"
"2014-09-23","GOOG","579.541502804"
"2014-09-24","GOOG","586.382720242"
"2014-09-25","GOOG","573.488069505"
"2014-09-26","GOOG","575.522502968"
"2014-09-29","GOOG","574.784523092"
"2014-09-30","GOOG","575.78178112"
"2014-10-01","GOOG","566.716676365"
"2014-10-02","GOOG","568.521677734"
"2014-10-03","GOOG","573.707492081"
"2014-10-06","GOOG","575.771832434"
"2014-10-07","GOOG","562.1990166"
"2014-10-08","GOOG","570.935079739"
"2014-10-09","GOOG","559.346831275"
"2014-10-10","GOOG","543.001664929"
"2014-10-13","GOOG","531.7524676"
"2014-10-14","GOOG","536.469530903"
"2014-10-15","GOOG","528.581189345"
"2014-10-16","GOOG","523.07628107"
"2014-10-17","GOOG","509.772723986"
"2014-10-20","GOOG","519.416291572"
"2014-10-21","GOOG","525.100705014"
"2014-10-22","GOOG","531.253869501"
"2014-10-23","GOOG","542.493056314"
"2014-10-24","GOOG","538.304499995"
"2014-10-27","GOOG","539.291809337"
"2014-10-28","GOOG","547.399572474"
"2014-10-29","GOOG","547.828407108"
"2014-10-30","GOOG","548.805767765"
"2014-10-31","GOOG","557.551779589"
"2014-11-03","GOOG","553.702335239"
"2014-11-04","GOOG","552.595335506"
"2014-11-05","GOOG","544.427757592"
"2014-11-06","GOOG","540.558355036"
"2014-11-07","GOOG","539.531190118"
"2014-11-10","GOOG","545.993438016"
"2014-11-11","GOOG","548.78580956"
"2014-11-12","GOOG","545.813932847"
"2014-11-13","GOOG","543.889242086"
"2014-11-14","GOOG","542.91188143"
"2014-11-17","GOOG","535.043437243"
"2014-11-18","GOOG","533.567539321"
"2014-11-19","GOOG","535.522138967"
"2014-11-20","GOOG","533.368075948"
"2014-11-21","GOOG","536.030746585"
"2014-11-24","GOOG","537.795952213"
"2014-11-25","GOOG","539.600953582"
"2014-11-26","GOOG","538.892942427"
"2014-11-28","GOOG","540.348942977"
"2014-12-01","GOOG","532.340849199"
"2014-12-02","GOOG","532.290984103"
"2014-12-03","GOOG","529.867632415"
"2014-12-04","GOOG","535.841292731"
"2014-12-05","GOOG","523.824209632"
"2014-12-08","GOOG","525.539488335"
"2014-12-09","GOOG","531.912075397"
"2014-12-10","GOOG","524.62200329"
"2014-12-11","GOOG","526.895817533"
"2014-12-12","GOOG","517.242270347"
"2014-12-15","GOOG","512.395568965"
"2014-12-16","GOOG","494.035866528"
"2014-12-17","GOOG","503.509908546"
"2014-12-18","GOOG","509.702929607"
"2014-12-19","GOOG","514.938549213"
"2014-12-22","GOOG","523.435291407"
"2014-12-23","GOOG","529.139663055"
"2014-12-24","GOOG","527.324652167"
"2014-12-26","GOOG","532.57022046"
"2014-12-29","GOOG","528.880384903"
"2014-12-30","GOOG","528.970106572"
"2014-12-31","GOOG","524.961116255"
"2015-01-02","GOOG","523.375476629"
"2015-01-05","GOOG","512.46533243"
"2015-01-06","GOOG","500.587897926"
"2015-01-07","GOOG","499.730258575"
"2015-01-08","GOOG","501.305949516"
"2015-01-09","GOOG","494.813732896"
"2015-01-12","GOOG","491.203639408"
"2015-01-13","GOOG","494.823712497"
"2015-01-14","GOOG","499.500887314"
"2015-01-15","GOOG","500.418372359"
"2015-01-16","GOOG","506.6911674"
"2015-01-20","GOOG","505.514404203"
"2015-01-21","GOOG","516.623981858"
"2015-01-22","GOOG","532.929230797"
"2015-01-23","GOOG","538.474056478"
"2015-01-26","GOOG","533.747045487"
"2015-01-27","GOOG","517.212363456"
"2015-01-28","GOOG","508.605940391"
"2015-01-29","GOOG","509.264115371"
"2015-01-30","GOOG","533.058931703"
"2015-02-02","GOOG","527.035405295"
"2015-02-03","GOOG","527.793343376"
"2015-02-04","GOOG","521.331034644"
"2015-02-05","GOOG","526.137879452"
"2015-02-06","GOOG","529.548539485"
"2015-02-09","GOOG","526.387209915"
"2015-02-10","GOOG","535.472272875"
"2015-02-11","GOOG","534.504921737"
"2015-02-12","GOOG","541.445932193"
"2015-02-13","GOOG","547.509314178"
"2015-02-17","GOOG","541.356149691"
"2015-02-18","GOOG","538.224726015"
"2015-02-19","GOOG","541.386056582"
"2015-02-20","GOOG","537.47679845"
"2015-02-23","GOOG","530.456014014"
"2015-02-24","GOOG","534.624612127"
"2015-02-25","GOOG","542.383375443"
"2015-02-26","GOOG","553.961614388"
"2015-02-27","GOOG","556.873614491"
"2015-03-02","GOOG","569.778274747"
"2015-03-03","GOOG","572.071986361"
"2015-03-04","GOOG","571.802698691"
"2015-03-05","GOOG","573.757358173"
"2015-03-06","GOOG","566.133239192"
"2015-03-09","GOOG","567.295048445"
"2015-03-10","GOOG","553.492923179"
"2015-03-11","GOOG","549.673386717"
"2015-03-12","GOOG","553.991521278"
"2015-03-13","GOOG","545.823943364"
"2015-03-16","GOOG","552.99426325"
"2015-03-17","GOOG","549.334273751"
"2015-03-18","GOOG","557.970604705"
"2015-03-19","GOOG","556.464738062"
"2015-03-20","GOOG","558.828273974"
"2015-03-23","GOOG","557.282490921"
"2015-03-24","GOOG","568.631419438"
"2015-03-25","GOOG","557.257588291"
"2015-03-26","GOOG","553.652469146"
"2015-03-27","GOOG","546.841159596"
"2015-03-30","GOOG","550.521046467"
"2015-03-31","GOOG","546.502046631"
"2015-04-01","GOOG","541.076912337"
"2015-04-02","GOOG","534.066138417"
"2015-04-06","GOOG","535.297771967"
"2015-04-07","GOOG","535.552045858"
"2015-04-08","GOOG","540.129520402"
"2015-04-09","GOOG","539.301818856"
"2015-04-10","GOOG","538.533871256"
"2015-04-13","GOOG","537.696221025"
"2015-04-14","GOOG","528.940199682"
"2015-04-15","GOOG","531.074364333"
"2015-04-16","GOOG","532.340849199"
"2015-04-17","GOOG","522.617539545"
"2015-04-20","GOOG","533.916540139"
"2015-04-21","GOOG","532.510405681"
"2015-04-22","GOOG","537.89067914"
"2015-04-23","GOOG","545.504788603"
"2015-04-24","GOOG","563.515429389"
"2015-04-27","GOOG","555.369995"
"2015-04-28","GOOG","553.679993"
"2015-04-29","GOOG","549.080017"
"2015-04-30","GOOG","537.340027"
"2015-05-01","GOOG","537.900024"
"2015-05-04","GOOG","540.780029"
"2015-05-05","GOOG","530.799988"
"2015-05-06","GOOG","524.219971"
"2015-05-07","GOOG","530.700012"
"2015-05-08","GOOG","538.219971"
"2015-05-11","GOOG","535.700012"
"2015-05-12","GOOG","529.039978"
"2015-05-13","GOOG","529.619995"
"2015-05-14","GOOG","538.400024"
"2015-05-15","GOOG","533.849976"
"2015-05-18","GOOG","532.299988"
"2015-05-19","GOOG","537.359985"
"2015-05-20","GOOG","539.27002"
"2015-05-21","GOOG","542.51001"
"2015-05-22","GOOG","540.109985"
"2015-05-26","GOOG","532.320007"
"2015-05-27","GOOG","539.789978"
"2015-05-28","GOOG","539.780029"
"2015-05-29","GOOG","532.109985"
"2015-06-01","GOOG","533.98999"
"2015-06-02","GOOG","539.179993"
"2015-06-03","GOOG","540.309998"
"2015-06-04","GOOG","536.700012"
"2015-06-05","GOOG","533.330017"
"2015-06-08","GOOG","526.830017"
"2015-06-09","GOOG","526.690002"
"2015-06-10","GOOG","536.690002"
"2015-06-11","GOOG","534.609985"
"2015-06-12","GOOG","532.330017"
"2015-06-15","GOOG","527.200012"
"2015-06-16","GOOG","528.150024"
"2015-06-17","GOOG","529.26001"
"2015-06-18","GOOG","536.72998"
"2015-06-19","GOOG","536.690002"
"2015-06-22","GOOG","538.190002"
"2015-06-23","GOOG","540.47998"
"2015-06-24","GOOG","537.840027"
"2015-06-25","GOOG","535.22998"
"2015-06-26","GOOG","531.690002"
"2015-06-29","GOOG","521.52002"
"2015-06-30","GOOG","520.51001"
"2015-07-01","GOOG","521.840027"
"2015-07-02","GOOG","523.400024"
"2015-07-06","GOOG","522.859985"
"2015-07-07","GOOG","525.02002"
"2015-07-08","GOOG","516.830017"
"2015-07-09","GOOG","520.679993"
"2015-07-10","GOOG","530.130005"
"2015-07-13","GOOG","546.549988"
"2015-07-14","GOOG","561.099976"
"2015-07-15","GOOG","560.219971"
"2015-07-16","GOOG","579.849976"
"2015-07-17","GOOG","672.929993"
"2015-07-20","GOOG","663.02002"
"2015-07-21","GOOG","662.299988"
"2015-07-22","GOOG","662.099976"
"2015-07-23","GOOG","644.280029"
"2015-07-24","GOOG","623.559998"
"2015-07-27","GOOG","627.26001"
"2015-07-28","GOOG","628.0"
